selection_event,method,condition_id,corruption_family,severity,instance_id,source_image_id,true_label,eligibility_rule,satisfying_seed_count,seed_predictions
severe_harmful_flip,resnet18,gaussian_blur_severe,gaussian_blur,severe,112_0,112,thunderstrike,consensus,3,17:surface_injure:harmful_flip|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,112_1,112,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
beneficial_flip,resnet18,gaussian_blur_severe,gaussian_blur,severe,142_0,142,surface_injure,consensus,3,17:surface_injure:beneficial_flip|29:surface_injure:beneficial_flip|43:surface_injure:beneficial_flip
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,146_0,146,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,156_0,156,craze,consensus,3,17:craze:stable_correct|29:craze:stable_correct|43:craze:stable_correct
severe_harmful_flip,resnet18,gaussian_blur_severe,gaussian_blur,severe,161_0,161,corrosion,consensus,3,17:surface_injure:harmful_flip|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,163_0,163,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_harmful_flip,resnet18,gaussian_blur_severe,gaussian_blur,severe,166_0,166,craze,majority,2,17:hide_craze:harmful_flip|29:crack:harmful_flip|43:craze:stable_correct
seed_disagreement,resnet18,gaussian_blur_severe,gaussian_blur,severe,166_0,166,craze,seed_disagreement,3,17:hide_craze:harmful_flip|29:crack:harmful_flip|43:craze:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,167_0,167,craze,majority,2,17:hide_craze:harmful_flip|29:craze:stable_correct|43:craze:stable_correct
seed_disagreement,resnet18,gaussian_blur_severe,gaussian_blur,severe,167_0,167,craze,seed_disagreement,3,17:hide_craze:harmful_flip|29:craze:stable_correct|43:craze:stable_correct
seed_disagreement,resnet18,gaussian_blur_severe,gaussian_blur,severe,167_1,167,craze,seed_disagreement,3,17:hide_craze:stable_wrong|29:craze:stable_correct|43:hide_craze:harmful_flip
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,178_0,178,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,178_1,178,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,178_2,178,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_harmful_flip,resnet18,gaussian_blur_severe,gaussian_blur,severe,198_0,198,craze,consensus,3,17:surface_injure:harmful_flip|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,198_1,198,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_harmful_flip,resnet18,gaussian_blur_severe,gaussian_blur,severe,209_0,209,hide_craze,majority,2,17:surface_injure:harmful_flip|29:surface_injure:harmful_flip|43:hide_craze:stable_correct
seed_disagreement,resnet18,gaussian_blur_severe,gaussian_blur,severe,209_0,209,hide_craze,seed_disagreement,3,17:surface_injure:harmful_flip|29:surface_injure:harmful_flip|43:hide_craze:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,214_0,214,craze,majority,2,17:corrosion:harmful_flip|29:craze:stable_correct|43:craze:stable_correct
seed_disagreement,resnet18,gaussian_blur_severe,gaussian_blur,severe,214_0,214,craze,seed_disagreement,3,17:corrosion:harmful_flip|29:craze:stable_correct|43:craze:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,216_0,216,crack,consensus,3,17:crack:stable_correct|29:crack:stable_correct|43:crack:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,217_0,217,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,224_0,224,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
beneficial_flip,resnet18,gaussian_blur_severe,gaussian_blur,severe,228_0,228,hide_craze,majority,2,17:hide_craze:stable_correct|29:hide_craze:beneficial_flip|43:hide_craze:beneficial_flip
beneficial_flip,resnet18,gaussian_blur_severe,gaussian_blur,severe,228_1,228,hide_craze,consensus,3,17:hide_craze:beneficial_flip|29:hide_craze:beneficial_flip|43:hide_craze:beneficial_flip
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,234_0,234,surface_injure,majority,2,17:surface_injure:stable_correct|29:surface_injure:beneficial_flip|43:surface_injure:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,234_1,234,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,234_2,234,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,234_3,234,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_harmful_flip,resnet18,gaussian_blur_severe,gaussian_blur,severe,234_4,234,hide_craze,majority,2,17:surface_injure:harmful_flip|29:surface_injure:harmful_flip|43:hide_craze:stable_correct
seed_disagreement,resnet18,gaussian_blur_severe,gaussian_blur,severe,234_4,234,hide_craze,seed_disagreement,3,17:surface_injure:harmful_flip|29:surface_injure:harmful_flip|43:hide_craze:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,238_0,238,crack,majority,2,17:crack:stable_correct|29:surface_injure:harmful_flip|43:crack:stable_correct
seed_disagreement,resnet18,gaussian_blur_severe,gaussian_blur,severe,238_0,238,crack,seed_disagreement,3,17:crack:stable_correct|29:surface_injure:harmful_flip|43:crack:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,238_1,238,crack,majority,2,17:hide_craze:harmful_flip|29:crack:stable_correct|43:crack:stable_correct
seed_disagreement,resnet18,gaussian_blur_severe,gaussian_blur,severe,238_1,238,crack,seed_disagreement,3,17:hide_craze:harmful_flip|29:crack:stable_correct|43:crack:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,250_0,250,crack,consensus,3,17:crack:stable_correct|29:crack:stable_correct|43:crack:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,252_0,252,crack,consensus,3,17:crack:stable_correct|29:crack:stable_correct|43:crack:stable_correct
seed_disagreement,resnet18,gaussian_blur_severe,gaussian_blur,severe,255_0,255,surface_injure,seed_disagreement,3,17:surface_injure:beneficial_flip|29:hide_craze:stable_wrong|43:hide_craze:harmful_flip
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,255_1,255,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,257_0,257,surface_injure,majority,2,17:surface_injure:stable_correct|29:surface_injure:beneficial_flip|43:surface_injure:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,257_1,257,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,269_0,269,crack,consensus,3,17:crack:stable_correct|29:crack:stable_correct|43:crack:stable_correct
severe_harmful_flip,resnet18,gaussian_blur_severe,gaussian_blur,severe,273_0,273,thunderstrike,consensus,3,17:hide_craze:harmful_flip|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
seed_disagreement,resnet18,gaussian_blur_severe,gaussian_blur,severe,273_0,273,thunderstrike,seed_disagreement,3,17:hide_craze:harmful_flip|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,273_1,273,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,276_0,276,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,276_1,276,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,284_0,284,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,285_0,285,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,285_1,285,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,318_0,318,crack,consensus,3,17:crack:stable_correct|29:crack:stable_correct|43:crack:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,322_0,322,corrosion,consensus,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:corrosion:stable_correct
seed_disagreement,resnet18,gaussian_blur_severe,gaussian_blur,severe,323_0,323,corrosion,seed_disagreement,3,17:surface_injure:stable_wrong|29:surface_injure:changed_wrong|43:hide_craze:changed_wrong
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,326_0,326,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_harmful_flip,resnet18,gaussian_blur_severe,gaussian_blur,severe,326_1,326,craze,consensus,3,17:surface_injure:harmful_flip|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,332_0,332,surface_injure,majority,2,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:hide_craze:harmful_flip
seed_disagreement,resnet18,gaussian_blur_severe,gaussian_blur,severe,332_0,332,surface_injure,seed_disagreement,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:hide_craze:harmful_flip
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,363_0,363,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,370_0,370,corrosion,majority,2,17:corrosion:stable_correct|29:corrosion:stable_correct|43:hide_craze:harmful_flip
seed_disagreement,resnet18,gaussian_blur_severe,gaussian_blur,severe,370_0,370,corrosion,seed_disagreement,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:hide_craze:harmful_flip
severe_harmful_flip,resnet18,gaussian_blur_severe,gaussian_blur,severe,370_1,370,corrosion,consensus,3,17:hide_craze:harmful_flip|29:hide_craze:harmful_flip|43:hide_craze:harmful_flip
severe_harmful_flip,resnet18,gaussian_blur_severe,gaussian_blur,severe,370_2,370,corrosion,consensus,3,17:hide_craze:harmful_flip|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
seed_disagreement,resnet18,gaussian_blur_severe,gaussian_blur,severe,370_2,370,corrosion,seed_disagreement,3,17:hide_craze:harmful_flip|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,373_0,373,corrosion,consensus,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:corrosion:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,379_0,379,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,379_1,379,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,388_0,388,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,389_0,389,crack,consensus,3,17:crack:stable_correct|29:crack:stable_correct|43:crack:stable_correct
severe_stable_wrong,resnet18,gaussian_blur_severe,gaussian_blur,severe,390_0,390,corrosion,majority,2,17:surface_injure:stable_wrong|29:surface_injure:harmful_flip|43:surface_injure:stable_wrong
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,394_0,394,crack,consensus,3,17:crack:stable_correct|29:crack:stable_correct|43:crack:stable_correct
severe_harmful_flip,resnet18,gaussian_blur_severe,gaussian_blur,severe,405_0,405,corrosion,consensus,3,17:hide_craze:harmful_flip|29:hide_craze:harmful_flip|43:hide_craze:harmful_flip
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,407_0,407,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_harmful_flip,resnet18,gaussian_blur_severe,gaussian_blur,severe,408_0,408,corrosion,consensus,3,17:hide_craze:harmful_flip|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
seed_disagreement,resnet18,gaussian_blur_severe,gaussian_blur,severe,408_0,408,corrosion,seed_disagreement,3,17:hide_craze:harmful_flip|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
severe_harmful_flip,resnet18,gaussian_blur_severe,gaussian_blur,severe,408_1,408,corrosion,consensus,3,17:surface_injure:harmful_flip|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
severe_harmful_flip,resnet18,gaussian_blur_severe,gaussian_blur,severe,410_0,410,corrosion,majority,2,17:surface_injure:harmful_flip|29:surface_injure:harmful_flip|43:hide_craze:changed_wrong
seed_disagreement,resnet18,gaussian_blur_severe,gaussian_blur,severe,410_0,410,corrosion,seed_disagreement,3,17:surface_injure:harmful_flip|29:surface_injure:harmful_flip|43:hide_craze:changed_wrong
seed_disagreement,resnet18,gaussian_blur_severe,gaussian_blur,severe,410_1,410,corrosion,seed_disagreement,3,17:surface_injure:harmful_flip|29:corrosion:stable_correct|43:hide_craze:changed_wrong
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,432_0,432,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,438_0,438,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,440_0,440,crack,majority,2,17:crack:stable_correct|29:crack:stable_correct|43:hide_craze:harmful_flip
seed_disagreement,resnet18,gaussian_blur_severe,gaussian_blur,severe,440_0,440,crack,seed_disagreement,3,17:crack:stable_correct|29:crack:stable_correct|43:hide_craze:harmful_flip
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,447_0,447,crack,consensus,3,17:crack:stable_correct|29:crack:stable_correct|43:crack:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,447_1,447,crack,consensus,3,17:crack:stable_correct|29:crack:stable_correct|43:crack:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,451_0,451,corrosion,majority,2,17:corrosion:stable_correct|29:crack:harmful_flip|43:corrosion:stable_correct
seed_disagreement,resnet18,gaussian_blur_severe,gaussian_blur,severe,451_0,451,corrosion,seed_disagreement,3,17:corrosion:stable_correct|29:crack:harmful_flip|43:corrosion:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,457_0,457,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,457_1,457,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,457_2,457,hide_craze,majority,2,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:beneficial_flip
severe_harmful_flip,resnet18,gaussian_blur_severe,gaussian_blur,severe,464_0,464,craze,consensus,3,17:surface_injure:harmful_flip|29:surface_injure:harmful_flip|43:surface_injure:harmful_flip
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,469_0,469,craze,consensus,3,17:craze:stable_correct|29:craze:stable_correct|43:craze:stable_correct
severe_stable_correct,resnet18,gaussian_blur_severe,gaussian_blur,severe,473_0,473,crack,consensus,3,17:crack:stable_correct|29:crack:stable_correct|43:crack:stable_correct
