sample_id,image_filename,primary_xml_filename,secondary_xml_filename,primary_declared_filename,secondary_declared_filename,official_split,resolved_image_filename,annotation_source,identity_status,annotation_status,duplicate_group_id,duplicate_status,curated_split,include,reason_code,review_status,reviewer,review_notes,evidence_artifact,source_dataset_fingerprint,curation_version
89,89.jpg,89.xml,89.xml,89.jpg,89.jpg,train,89.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
90,90.jpg,90.xml,90.xml,90.jpg,90.jpg,train,90.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
91,91.jpg,91.xml,91.xml,91.jpg,91.jpg,train,91.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
92,92.jpg,92.xml,92.xml,92.jpg,92.jpg,train,92.jpg,primary,consistent,primary_confirmed,scene-012,near_duplicate_same_scene,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
93,93.jpg,93.xml,93.xml,93.jpg,93.jpg,test,93.jpg,primary,consistent,primary_confirmed,scene-013,near_duplicate_same_scene,test,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
94,94.jpg,94.xml,94.xml,94.jpg,94.jpg,train,94.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
95,95.jpg,95.xml,95.xml,95.jpg,95.jpg,train,95.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
96,96.jpg,96.xml,96.xml,96.jpg,96.jpg,validation,96.jpg,primary,consistent,primary_confirmed,scene-014,near_duplicate_same_scene,validation,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
97,97.jpg,97.xml,97.xml,97.jpg,97.jpg,train,97.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
98,98.jpg,98.xml,98.xml,98.jpg,98.jpg,train,98.jpg,primary,consistent,primary_confirmed,scene-001,near_duplicate_same_scene,,False,near_duplicate_same_scene_redundant,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
99,99.jpg,99.xml,99.xml,99.jpg,99.jpg,validation,99.jpg,primary,consistent,primary_confirmed,,unique,validation,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
100,100.jpg,100.xml,100.xml,100.jpg,100.jpg,validation,100.jpg,primary,consistent,primary_confirmed,scene-015,near_duplicate_same_scene,validation,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
101,101.jpg,101.xml,101.xml,101.jpg,101.jpg,train,101.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
102,102.jpg,102.xml,102.xml,102.jpg,102.jpg,train,102.jpg,primary,consistent,primary_confirmed,scene-016,near_duplicate_same_scene,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
103,103.jpg,103.xml,103.xml,103.jpg,103.jpg,test,103.jpg,primary,consistent,primary_confirmed,,unique,test,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
104,104.jpg,104.xml,104.xml,104.jpg,104.jpg,train,104.jpg,primary,consistent,primary_confirmed,scene-017,near_duplicate_same_scene,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
105,105.jpg,105.xml,105.xml,105.jpg,105.jpg,train,105.jpg,primary,consistent,primary_confirmed,scene-006,near_duplicate_same_scene,,False,near_duplicate_same_scene_redundant,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
106,106.jpg,106.xml,106.xml,106.jpg,106.jpg,train,106.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
107,107.jpg,107.xml,107.xml,107.jpg,107.jpg,train,107.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
108,108.jpg,108.xml,108.xml,108.jpg,108.jpg,validation,108.jpg,primary,consistent,primary_confirmed,,unique,validation,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
109,109.jpg,109.xml,109.xml,109.jpg,109.jpg,train,109.jpg,primary,consistent,primary_confirmed,scene-018,near_duplicate_same_scene,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
110,110.jpg,110.xml,110.xml,110.jpg,110.jpg,train,110.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
111,111.jpg,111.xml,111.xml,111.jpg,111.jpg,validation,111.jpg,primary,consistent,primary_confirmed,scene-019,near_duplicate_same_scene,validation,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
112,112.jpg,112.xml,112.xml,112.jpg,112.jpg,test,112.jpg,primary,consistent,primary_confirmed,,unique,test,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
113,113.jpg,113.xml,113.xml,113.jpg,113.jpg,train,113.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
114,114.jpg,114.xml,114.xml,114.jpg,114.jpg,validation,114.jpg,primary,consistent,primary_confirmed,,unique,validation,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
115,115.jpg,115.xml,115.xml,115.jpg,115.jpg,train,115.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
116,116.jpg,116.xml,116.xml,116.jpg,116.jpg,train,116.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
117,117.jpg,117.xml,117.xml,117.jpg,117.jpg,validation,117.jpg,primary,consistent,primary_confirmed,,unique,validation,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
118,118.jpg,118.xml,118.xml,118.jpg,118.jpg,train,118.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
119,119.jpg,119.xml,119.xml,119.jpg,119.jpg,train,119.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
120,120.jpg,120.xml,120.xml,120.jpg,120.jpg,train,120.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
121,121.jpg,121.xml,121.xml,121.jpg,121.jpg,train,121.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
122,122.jpg,122.xml,122.xml,122.jpg,122.jpg,train,122.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
123,123.jpg,123.xml,123.xml,123.jpg,123.jpg,validation,123.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,validation,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
124,124.jpg,124.xml,124.xml,124.jpg,124.jpg,train,124.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
125,125.jpg,125.xml,125.xml,125.jpg,125.jpg,train,125.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
126,126.jpg,126.xml,126.xml,126.jpg,126.jpg,train,126.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
127,127.jpg,127.xml,127.xml,127.jpg,127.jpg,train,127.jpg,primary,consistent,primary_confirmed,scene-020,near_duplicate_same_scene,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
128,128.jpg,128.xml,128.xml,128.jpg,128.jpg,validation,128.jpg,primary,consistent,primary_confirmed,,unique,validation,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
129,129.jpg,129.xml,129.xml,129.jpg,129.jpg,train,129.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
130,130.jpg,130.xml,130.xml,130.jpg,130.jpg,train,130.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
131,131.jpg,131.xml,131.xml,131.jpg,131.jpg,validation,131.jpg,primary,consistent,primary_confirmed,,unique,validation,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
132,132.jpg,132.xml,132.xml,132.jpg,132.jpg,train,132.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
133,133.jpg,133.xml,133.xml,133.jpg,133.jpg,train,133.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
134,134.jpg,134.xml,134.xml,134.jpg,134.jpg,train,134.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
135,135.jpg,135.xml,135.xml,135.jpg,135.jpg,validation,135.jpg,primary,consistent,primary_confirmed,scene-010,near_duplicate_same_scene,,False,near_duplicate_same_scene_redundant,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
136,136.jpg,136.xml,136.xml,136.jpg,136.jpg,train,136.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
137,137.jpg,137.xml,137.xml,137.jpg,137.jpg,train,137.jpg,primary,consistent,primary_confirmed,scene-011,near_duplicate_same_scene,,False,near_duplicate_same_scene_redundant,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
138,138.jpg,138.xml,138.xml,138.jpg,138.jpg,train,138.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
139,139.jpg,139.xml,139.xml,139.jpg,139.jpg,train,139.jpg,primary,consistent,primary_confirmed,scene-005,near_duplicate_same_scene,,False,near_duplicate_same_scene_redundant,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
140,140.jpg,140.xml,140.xml,140.jpg,140.jpg,train,140.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
141,141.jpg,141.xml,141.xml,141.jpg,141.jpg,test,141.jpg,primary,consistent,primary_confirmed,scene-013,near_duplicate_same_scene,,False,near_duplicate_same_scene_redundant,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
142,142.jpg,142.xml,142.xml,142.jpg,142.jpg,test,142.jpg,primary,consistent,primary_confirmed,,unique,test,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
143,143.jpg,143.xml,143.xml,143.jpg,143.jpg,validation,143.jpg,primary,consistent,primary_confirmed,scene-021,near_duplicate_same_scene,validation,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
144,144.jpg,144.xml,144.xml,144.jpg,144.jpg,train,144.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
145,145.jpg,145.xml,145.xml,145.jpg,145.jpg,train,145.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
146,146.jpg,146.xml,146.xml,146.jpg,146.jpg,test,146.jpg,primary,consistent,primary_confirmed,,unique,test,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
147,147.jpg,147.xml,147.xml,147.jpg,147.jpg,train,147.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
148,148.jpg,148.xml,148.xml,148.jpg,148.jpg,train,148.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
149,149.jpg,149.xml,149.xml,149.jpg,149.jpg,train,149.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
150,150.jpg,150.xml,150.xml,150.jpg,150.jpg,train,150.jpg,primary,consistent,primary_confirmed,scene-014,near_duplicate_same_scene,,False,near_duplicate_same_scene_redundant,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
151,151.jpg,151.xml,151.xml,151.jpg,151.jpg,train,151.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
152,152.jpg,152.xml,152.xml,152.jpg,152.jpg,train,152.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
153,153.jpg,153.xml,153.xml,153.jpg,153.jpg,train,153.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
154,154.jpg,154.xml,154.xml,154.jpg,154.jpg,train,154.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
155,155.jpg,155.xml,155.xml,155.jpg,155.jpg,train,155.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
156,156.jpg,156.xml,156.xml,156.jpg,156.jpg,test,156.jpg,primary,consistent,primary_confirmed,,unique,test,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
157,157.jpg,157.xml,157.xml,157.jpg,157.jpg,train,157.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
158,158.jpg,158.xml,158.xml,158.jpg,158.jpg,train,158.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
159,159.jpg,159.xml,159.xml,159.jpg,159.jpg,train,159.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
160,160.jpg,160.xml,160.xml,160.jpg,160.jpg,train,160.jpg,primary,consistent,primary_confirmed,scene-022,near_duplicate_same_scene,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
161,161.jpg,161.xml,161.xml,161.jpg,161.jpg,test,161.jpg,primary,consistent,primary_confirmed,,unique,test,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
162,162.jpg,162.xml,162.xml,162.jpg,162.jpg,train,162.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
163,163.jpg,163.xml,163.xml,163.jpg,163.jpg,test,163.jpg,primary,consistent,primary_confirmed,,unique,test,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
